manager_id,fund_key,fund_code,url,published,title,label,filename_date,path,error
vcbf,vcbaif,VCBF-AIF,https://www.vcbf.com/images/2025/vcbaif_bc_tuan_20251126.xlsx,2025-11-28,Báo cáo thay đổi giá trị tài sản ròng Quỹ AIF - Tuần 48/2025,Tuần 48/2025,2025-11-26,data/raw/vcbf/vcbaif_bc_tuan_20251126-1826c17b2194a296.xlsx,BadZipFile: File is not a zip file
vcbf,vcbbcf,VCBF-BCF,https://www.vcbf.com/images/2025/vcbbcf_bc_tuan_20251126.xlsx,2025-11-28,Báo cáo thay đổi giá trị tài sản ròng Quỹ BCF - Tuần 48/2025,Tuần 48/2025,2025-11-26,data/raw/vcbf/vcbbcf_bc_tuan_20251126-4f150fe83c3f4d4e.xlsx,BadZipFile: File is not a zip file
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140714-veof-nav-weekly-report.pdf,2014-07-14,20140714-veof-nav-weekly-report.pdf,,2014-07-14,data/raw/vinacapital/20140714-veof-nav-weekly-report-8bea68e680b70090.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140714-veof-nav-weekly-report-8bea68e680b70090.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140721-veof-nav-weekly-report-1.pdf,2014-07-21,20140721-veof-nav-weekly-report-1.pdf,,2014-07-21,data/raw/vinacapital/20140721-veof-nav-weekly-report-1-cc44f75deee08637.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140721-veof-nav-weekly-report-1-cc44f75deee08637.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140728-veof-nav-weekly-report-1.pdf,2014-07-28,20140728-veof-nav-weekly-report-1.pdf,,2014-07-28,data/raw/vinacapital/20140728-veof-nav-weekly-report-1-6588b5e951bf1405.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140728-veof-nav-weekly-report-1-6588b5e951bf1405.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140804-veof-nav-weekly-report-1.pdf,2014-08-04,20140804-veof-nav-weekly-report-1.pdf,,2014-08-04,data/raw/vinacapital/20140804-veof-nav-weekly-report-1-d103f82854e62de2.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140804-veof-nav-weekly-report-1-d103f82854e62de2.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140811-veof-nav-weekly-report.pdf,2014-08-11,20140811-veof-nav-weekly-report.pdf,,2014-08-11,data/raw/vinacapital/20140811-veof-nav-weekly-report-1abdb5ed1373fb71.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140811-veof-nav-weekly-report-1abdb5ed1373fb71.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140818-veof-nav-weekly-report.pdf,2014-08-18,20140818-veof-nav-weekly-report.pdf,,2014-08-18,data/raw/vinacapital/20140818-veof-nav-weekly-report-cfe64718f68c3c7f.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140818-veof-nav-weekly-report-cfe64718f68c3c7f.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140825-veof-nav-weekly-report.pdf,2014-08-25,20140825-veof-nav-weekly-report.pdf,,2014-08-25,data/raw/vinacapital/20140825-veof-nav-weekly-report-e9c9a189a7f83747.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140825-veof-nav-weekly-report-e9c9a189a7f83747.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140901-veof-nav-weekly-report.pdf,2014-09-01,20140901-veof-nav-weekly-report.pdf,,2014-09-01,data/raw/vinacapital/20140901-veof-nav-weekly-report-875c911044698455.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140901-veof-nav-weekly-report-875c911044698455.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140908-veof-nav-weekly-report.pdf,2014-09-08,20140908-veof-nav-weekly-report.pdf,,2014-09-08,data/raw/vinacapital/20140908-veof-nav-weekly-report-133f9f2894324890.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140908-veof-nav-weekly-report-133f9f2894324890.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140915-veof-nav-weekly-report.pdf,2014-09-15,20140915-veof-nav-weekly-report.pdf,,2014-09-15,data/raw/vinacapital/20140915-veof-nav-weekly-report-c40be905fc98280e.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140915-veof-nav-weekly-report-c40be905fc98280e.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140922-veof-nav-weekly-report.pdf,2014-09-22,20140922-veof-nav-weekly-report.pdf,,2014-09-22,data/raw/vinacapital/20140922-veof-nav-weekly-report-592e140dbb4f9f1f.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140922-veof-nav-weekly-report-592e140dbb4f9f1f.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20140929-veof-nav-weekly-report.pdf,2014-09-29,20140929-veof-nav-weekly-report.pdf,,2014-09-29,data/raw/vinacapital/20140929-veof-nav-weekly-report-54452d1e09a5a8a1.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20140929-veof-nav-weekly-report-54452d1e09a5a8a1.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141006-veof-nav-weekly-report.pdf,2014-10-06,20141006-veof-nav-weekly-report.pdf,,2014-10-06,data/raw/vinacapital/20141006-veof-nav-weekly-report-10f73aa453b74cb9.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141006-veof-nav-weekly-report-10f73aa453b74cb9.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141013-veof-nav-weekly-report.pdf,2014-10-13,20141013-veof-nav-weekly-report.pdf,,2014-10-13,data/raw/vinacapital/20141013-veof-nav-weekly-report-01b8032b0c3e8e0f.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141013-veof-nav-weekly-report-01b8032b0c3e8e0f.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141020-veof-nav-weekly-report.pdf,2014-10-20,20141020-veof-nav-weekly-report.pdf,,2014-10-20,data/raw/vinacapital/20141020-veof-nav-weekly-report-fcd919d30ad05948.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141020-veof-nav-weekly-report-fcd919d30ad05948.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141027-veof-nav-weekly-report.pdf,2014-10-27,20141027-veof-nav-weekly-report.pdf,,2014-10-27,data/raw/vinacapital/20141027-veof-nav-weekly-report-577be3b3f36c2c55.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141027-veof-nav-weekly-report-577be3b3f36c2c55.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141103-veof-nav-weekly-report.pdf,2014-11-03,20141103-veof-nav-weekly-report.pdf,,2014-11-03,data/raw/vinacapital/20141103-veof-nav-weekly-report-32978844eca9e348.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141103-veof-nav-weekly-report-32978844eca9e348.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141110-veof-nav-weekly-report.pdf,2014-11-10,20141110-veof-nav-weekly-report.pdf,,2014-11-10,data/raw/vinacapital/20141110-veof-nav-weekly-report-32c1b7dc8689daeb.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141110-veof-nav-weekly-report-32c1b7dc8689daeb.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141117-veof-nav-weekly-report.pdf,2014-11-17,20141117-veof-nav-weekly-report.pdf,,2014-11-17,data/raw/vinacapital/20141117-veof-nav-weekly-report-52f525e2a4c1f8c3.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141117-veof-nav-weekly-report-52f525e2a4c1f8c3.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141124-veof-nav-weekly-report.pdf,2014-11-24,20141124-veof-nav-weekly-report.pdf,,2014-11-24,data/raw/vinacapital/20141124-veof-nav-weekly-report-7b3d1667e83ac886.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141124-veof-nav-weekly-report-7b3d1667e83ac886.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141201-veof-nav-weekly-report.pdf,2014-12-01,20141201-veof-nav-weekly-report.pdf,,2014-12-01,data/raw/vinacapital/20141201-veof-nav-weekly-report-ccc3a2032d28ec03.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141201-veof-nav-weekly-report-ccc3a2032d28ec03.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141208-veof-nav-weekly-report.pdf,2014-12-08,20141208-veof-nav-weekly-report.pdf,,2014-12-08,data/raw/vinacapital/20141208-veof-nav-weekly-report-f3b30f4b0abac6c9.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141208-veof-nav-weekly-report-f3b30f4b0abac6c9.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141215-veof-nav-weekly-report.pdf,2014-12-15,20141215-veof-nav-weekly-report.pdf,,2014-12-15,data/raw/vinacapital/20141215-veof-nav-weekly-report-3721d356af2a79a8.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141215-veof-nav-weekly-report-3721d356af2a79a8.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141222-veof-nav-weekly-report.pdf,2014-12-22,20141222-veof-nav-weekly-report.pdf,,2014-12-22,data/raw/vinacapital/20141222-veof-nav-weekly-report-abef3ff74e0d68a0.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141222-veof-nav-weekly-report-abef3ff74e0d68a0.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20141229-veof-nav-weekly-report.pdf,2014-12-29,20141229-veof-nav-weekly-report.pdf,,2014-12-29,data/raw/vinacapital/20141229-veof-nav-weekly-report-493ae9b465d8e80b.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20141229-veof-nav-weekly-report-493ae9b465d8e80b.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150106-veof-nav-weekly-report.pdf,2015-01-06,20150106-veof-nav-weekly-report.pdf,,2015-01-06,data/raw/vinacapital/20150106-veof-nav-weekly-report-e9b4d2f255d6ee68.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150106-veof-nav-weekly-report-e9b4d2f255d6ee68.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150112-veof-nav-weekly-report.pdf,2015-01-12,20150112-veof-nav-weekly-report.pdf,,2015-01-12,data/raw/vinacapital/20150112-veof-nav-weekly-report-49f56b816040410f.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150112-veof-nav-weekly-report-49f56b816040410f.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150119-veof-nav-weekly-report-1.pdf,2015-01-19,20150119-veof-nav-weekly-report-1.pdf,,2015-01-19,data/raw/vinacapital/20150119-veof-nav-weekly-report-1-1e8e51de561f5532.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150119-veof-nav-weekly-report-1-1e8e51de561f5532.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150126-veof-nav-weekly-report.pdf,2015-01-26,20150126-veof-nav-weekly-report.pdf,,2015-01-26,data/raw/vinacapital/20150126-veof-nav-weekly-report-002ccfd6657563b3.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150126-veof-nav-weekly-report-002ccfd6657563b3.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150202-veof-nav-weekly-report.pdf,2015-02-02,20150202-veof-nav-weekly-report.pdf,,2015-02-02,data/raw/vinacapital/20150202-veof-nav-weekly-report-1957a4b080a6915e.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150202-veof-nav-weekly-report-1957a4b080a6915e.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150209-veof-nav-weekly-report.pdf,2015-02-09,20150209-veof-nav-weekly-report.pdf,,2015-02-09,data/raw/vinacapital/20150209-veof-nav-weekly-report-63bf6963dea782b7.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150209-veof-nav-weekly-report-63bf6963dea782b7.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150223-veof-nav-weekly-report.pdf,2015-02-23,20150223-veof-nav-weekly-report.pdf,,2015-02-23,data/raw/vinacapital/20150223-veof-nav-weekly-report-2ab37bad484c6e00.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150223-veof-nav-weekly-report-2ab37bad484c6e00.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150302-veof-nav-weekly-report.pdf,2015-03-02,20150302-veof-nav-weekly-report.pdf,,2015-03-02,data/raw/vinacapital/20150302-veof-nav-weekly-report-9e44ce4f47516e18.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150302-veof-nav-weekly-report-9e44ce4f47516e18.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150309-veof-nav-weekly-report.pdf,2015-03-09,20150309-veof-nav-weekly-report.pdf,,2015-03-09,data/raw/vinacapital/20150309-veof-nav-weekly-report-ee16f2d7c55e86d1.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150309-veof-nav-weekly-report-ee16f2d7c55e86d1.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150316-veof-nav-weekly-report.pdf,2015-03-16,20150316-veof-nav-weekly-report.pdf,,2015-03-16,data/raw/vinacapital/20150316-veof-nav-weekly-report-8b47daac457190a8.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150316-veof-nav-weekly-report-8b47daac457190a8.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150323-veof-nav-weekly-report.pdf,2015-03-23,20150323-veof-nav-weekly-report.pdf,,2015-03-23,data/raw/vinacapital/20150323-veof-nav-weekly-report-465c3733b1ea6807.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150323-veof-nav-weekly-report-465c3733b1ea6807.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150330-veof-nav-weekly-report.pdf,2015-03-30,20150330-veof-nav-weekly-report.pdf,,2015-03-30,data/raw/vinacapital/20150330-veof-nav-weekly-report-240095fc5c96422e.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150330-veof-nav-weekly-report-240095fc5c96422e.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150406-veof-nav-weekly-report.pdf,2015-04-06,20150406-veof-nav-weekly-report.pdf,,2015-04-06,data/raw/vinacapital/20150406-veof-nav-weekly-report-e3665d49ae3b36b2.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150406-veof-nav-weekly-report-e3665d49ae3b36b2.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150413-veof-nav-weekly-report.pdf,2015-04-13,20150413-veof-nav-weekly-report.pdf,,2015-04-13,data/raw/vinacapital/20150413-veof-nav-weekly-report-16695ba1630db008.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150413-veof-nav-weekly-report-16695ba1630db008.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150420-veof-nav-weekly-report.pdf,2015-04-20,20150420-veof-nav-weekly-report.pdf,,2015-04-20,data/raw/vinacapital/20150420-veof-nav-weekly-report-081ab445b8ad119e.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150420-veof-nav-weekly-report-081ab445b8ad119e.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150427-veof-nav-weekly-report.pdf,2015-04-27,20150427-veof-nav-weekly-report.pdf,,2015-04-27,data/raw/vinacapital/20150427-veof-nav-weekly-report-8512fda943a0d9cc.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150427-veof-nav-weekly-report-8512fda943a0d9cc.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150504-veof-nav-weekly-report.pdf,2015-05-04,20150504-veof-nav-weekly-report.pdf,,2015-05-04,data/raw/vinacapital/20150504-veof-nav-weekly-report-69e734ba40e555e1.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150504-veof-nav-weekly-report-69e734ba40e555e1.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150511-veof-nav-weekly-report.pdf,2015-05-11,20150511-veof-nav-weekly-report.pdf,,2015-05-11,data/raw/vinacapital/20150511-veof-nav-weekly-report-9074b049ff495ed2.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150511-veof-nav-weekly-report-9074b049ff495ed2.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150518-veof-nav-weekly-report.pdf,2015-05-18,20150518-veof-nav-weekly-report.pdf,,2015-05-18,data/raw/vinacapital/20150518-veof-nav-weekly-report-f13edb8d0eef3bf1.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150518-veof-nav-weekly-report-f13edb8d0eef3bf1.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150525-veof-nav-weekly-report.pdf,2015-05-25,20150525-veof-nav-weekly-report.pdf,,2015-05-25,data/raw/vinacapital/20150525-veof-nav-weekly-report-accd03ce9b6fec77.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150525-veof-nav-weekly-report-accd03ce9b6fec77.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150601-veof-nav-weekly-report.pdf,2015-06-01,20150601-veof-nav-weekly-report.pdf,,2015-06-01,data/raw/vinacapital/20150601-veof-nav-weekly-report-bfdbc3c2f21d25fc.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150601-veof-nav-weekly-report-bfdbc3c2f21d25fc.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150608-veof-nav-weekly-report.pdf,2015-06-08,20150608-veof-nav-weekly-report.pdf,,2015-06-08,data/raw/vinacapital/20150608-veof-nav-weekly-report-00b90a85abb46425.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150608-veof-nav-weekly-report-00b90a85abb46425.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150615-veof-nav-weekly-report.pdf,2015-06-15,20150615-veof-nav-weekly-report.pdf,,2015-06-15,data/raw/vinacapital/20150615-veof-nav-weekly-report-29d8c83c43b5bc95.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150615-veof-nav-weekly-report-29d8c83c43b5bc95.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150622-veof-nav-weekly-report.pdf,2015-06-22,20150622-veof-nav-weekly-report.pdf,,2015-06-22,data/raw/vinacapital/20150622-veof-nav-weekly-report-8fe575368740fb27.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150622-veof-nav-weekly-report-8fe575368740fb27.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150629-veof-nav-weekly-report.pdf,2015-06-29,20150629-veof-nav-weekly-report.pdf,,2015-06-29,data/raw/vinacapital/20150629-veof-nav-weekly-report-eae71feb0b14ff96.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150629-veof-nav-weekly-report-eae71feb0b14ff96.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150706-veof-nav-weekly-report.pdf,2015-07-06,20150706-veof-nav-weekly-report.pdf,,2015-07-06,data/raw/vinacapital/20150706-veof-nav-weekly-report-ed1903c02c74bf6b.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150706-veof-nav-weekly-report-ed1903c02c74bf6b.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150713-veof-nav-weekly-report.pdf,2015-07-13,20150713-veof-nav-weekly-report.pdf,,2015-07-13,data/raw/vinacapital/20150713-veof-nav-weekly-report-2ac2995e092552cb.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150713-veof-nav-weekly-report-2ac2995e092552cb.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150720-veof-nav-weekly-report.pdf,2015-07-20,20150720-veof-nav-weekly-report.pdf,,2015-07-20,data/raw/vinacapital/20150720-veof-nav-weekly-report-b77f9e97574f107a.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150720-veof-nav-weekly-report-b77f9e97574f107a.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150727-veof-nav-weekly-report.pdf,2015-07-27,20150727-veof-nav-weekly-report.pdf,,2015-07-27,data/raw/vinacapital/20150727-veof-nav-weekly-report-a9c2ebecb35c12b3.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150727-veof-nav-weekly-report-a9c2ebecb35c12b3.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150803-veof-nav-weekly-report.pdf,2015-08-03,20150803-veof-nav-weekly-report.pdf,,2015-08-03,data/raw/vinacapital/20150803-veof-nav-weekly-report-d3182de0b7948ea8.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150803-veof-nav-weekly-report-d3182de0b7948ea8.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150810-veof-nav-weekly-report.pdf,2015-08-10,20150810-veof-nav-weekly-report.pdf,,2015-08-10,data/raw/vinacapital/20150810-veof-nav-weekly-report-21a4bb801bec5585.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150810-veof-nav-weekly-report-21a4bb801bec5585.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150817-veof-nav-weekly-report.pdf,2015-08-17,20150817-veof-nav-weekly-report.pdf,,2015-08-17,data/raw/vinacapital/20150817-veof-nav-weekly-report-a873fb691bcba24a.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150817-veof-nav-weekly-report-a873fb691bcba24a.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150824-veof-nav-weekly-report-1.pdf,2015-08-24,20150824-veof-nav-weekly-report-1.pdf,,2015-08-24,data/raw/vinacapital/20150824-veof-nav-weekly-report-1-b43688684bf184f0.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150824-veof-nav-weekly-report-1-b43688684bf184f0.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150831-veof-nav-weekly-report.pdf,2015-08-31,20150831-veof-nav-weekly-report.pdf,,2015-08-31,data/raw/vinacapital/20150831-veof-nav-weekly-report-deb09759490d9479.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150831-veof-nav-weekly-report-deb09759490d9479.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150907-veof-nav-weekly-report.pdf,2015-09-07,20150907-veof-nav-weekly-report.pdf,,2015-09-07,data/raw/vinacapital/20150907-veof-nav-weekly-report-131b79d2929b8a01.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150907-veof-nav-weekly-report-131b79d2929b8a01.pdf]
vinacapital,veof,VINACAPITAL-VEOF,https://vinacapital.com/wp-content/uploads/2022/07/20150914-veof-nav-weekly-report.pdf,2015-09-14,20150914-veof-nav-weekly-report.pdf,,2015-09-14,data/raw/vinacapital/20150914-veof-nav-weekly-report-75b80448dfbb74a0.pdf,ParseError: line 2.1 (nav_end) absent; layout is not Appendix XXIV [data/raw/vinacapital/20150914-veof-nav-weekly-report-75b80448dfbb74a0.pdf]
